35,210.10
31,263.70
2,289.20
83,448.80
58,602.50
89,484.20
92,630.70
97,544.50
60,461.60
59,589.80
55,538.60
61,545.10
61,590.30
78,490.20
92,583.40
88,479.50
97,522.60
95,508.70
92,481.70
52,514.20
94,547.10
59,617.40
76,460.80
96,492.30
97,583.00
99,508.20
66,425.90
64,450.00
53,468.30
76,484.20
72,561.40
83,439.10
74,527.90
73,592.80
78,505.70
52,524.40
52,456.60
51,515.50
80,571.30
58,479.90
51,508.40
55,634.80
78,444.80
60,543.90
52,576.40
59,504.70
57,538.90
99,604.20
78,489.50
99,484.30
66,562.50
82,502.80
57,475.30
56,593.80
87,482.70
93,595.50
73,597.50
91,575.80
82,550.00
55,528.40
52,491.30
94,496.70
53,578.50
66,479.20
96,527.30
57,562.60
74,557.40
76,516.20
77,550.90
57,538.20
93,547.10
62,558.10
100,506.70
77,506.20
62,617.90
90,470.60
53,576.40
82,590.20
69,441.60
74,478.60
52,527.00
56,583.20
53,567.00
62,502.30
95,449.00
91,558.60
81,447.30
88,455.20
99,536.90
72,566.10
78,526.00
68,570.30
52,542.70
96,509.40
60,491.60
56,624.30
78,477.30
89,535.10
54,548.00
66,519.80
57,450.50
70,536.80
90,466.80
96,561.60
57,427.70
77,429.50
76,528.60
53,499.60
79,561.00
62,568.70
67,562.70
65,558.20
74,454.00
63,503.30
76,572.20
75,521.40
81,445.10
76,444.30
73,550.00
76,481.00
85,609.30
84,518.10
57,454.80
85,553.80
76,595.30
72,528.70
69,512.30
100,558.10
65,408.80
51,618.10
84,626.30
82,503.00
84,563.20
95,561.90
61,560.90
94,567.40
73,488.10
51,554.50
81,510.40
90,615.50
76,628.90
55,534.70
93,571.30
99,628.50
100,567.60
54,583.50
87,536.20
58,500.50
82,452.20
91,532.60
58,531.90
85,539.60
86,495.60
78,519.00
75,520.90
66,527.90
81,491.50
82,430.80
56,521.70
84,499.60
92,557.40
56,455.10
97,518.70
52,454.50
73,563.10
96,510.10
68,527.30
100,574.90
83,474.90
94,545.60
75,544.20
61,529.60
62,583.20
92,535.20
62,436.70
55,596.90
60,570.80
51,531.30
78,430.80
80,538.50
51,427.30
85,579.40
62,443.80
93,527.80
66,472.80
96,528.90
86,586.70
55,510.90
59,496.20
70,563.30
73,615.20
61,426.60
96,541.30
58,542.60
70,573.00
88,470.20
59,539.00
55,520.60
71,617.30
75,465.80
74,495.40
84,597.60
64,463.20
55,421.30
56,500.50
87,543.50
64,544.20
98,523.40
77,493.70
64,458.30
56,567.00
68,487.70
81,532.80
97,490.50
73,540.50
80,472.10
69,456.10
71,583.00
52,485.50
86,459.10
51,492.80
59,445.40
66,506.70
93,573.20
98,516.40
76,433.30
88,468.40
91,596.30
100,574.00
81,531.20
73,571.10
53,629.60
81,507.00
56,492.50
80,438.10
88,433.30
93,559.40
66,494.70
84,537.80
65,528.20
54,500.90
100,624.60
83,587.30
65,475.10
93,519.30
92,411.90
88,500.40
63,459.50
88,510.40
53,540.00
90,526.00
84,527.40
64,553.20
90,519.70
70,611.40
86,521.80
81,505.00
82,528.80
77,537.60
83,534.00
70,465.50
95,498.70
59,546.50
68,475.60
73,468.80
59,587.40
100,599.90
71,493.40
97,586.70
61,440.10
72,565.30
65,512.80
83,544.40
92,544.80
63,512.70
53,447.90
64,482.30
58,623.60
60,544.80
84,518.30
53,641.40
90,543.60
72,529.10
91,428.50
83,547.10
60,433.40
96,440.20
71,488.50
98,500.70
83,505.00
72,411.70
68,425.80
52,509.50
86,588.20
67,402.90
85,587.00
68,498.30
66,593.60
79,538.00
81,569.10
82,485.90
76,557.60
71,500.00
69,493.60
95,524.70
66,639.30
65,531.60
82,473.40
59,424.20
98,498.90
57,499.60
91,486.80
80,581.60
84,475.00
51,523.30
100,517.80
90,533.00
99,530.40
82,570.80
53,454.40
69,511.00
99,421.20
95,597.00
83,507.80
73,506.70
59,565.10
76,615.10
58,599.70
93,434.90
66,614.40
96,475.30
89,428.00
85,444.80
53,522.60
62,556.80
71,558.80
58,486.90
61,521.00
98,470.90
51,498.20
95,570.90
65,502.70
86,441.50
66,508.90
87,587.60
87,563.50
56,481.10
83,539.50
94,546.40
66,466.90
73,480.00
58,474.70
99,550.60
57,622.50
87,442.70
95,582.80
70,496.20
80,414.40
54,573.60
84,459.80
84,562.80
84,515.30
94,484.20
70,480.70
85,503.00
61,542.50
89,485.70
74,442.70
63,626.60
51,452.20
95,495.00
74,443.90
98,572.80
100,434.00
69,476.20
79,413.70
84,558.80
80,451.10
93,550.80
83,468.80
79,594.50
86,594.70
62,581.70
83,557.30
65,420.40
56,487.60
65,526.90
93,569.30
74,578.50
87,481.30
90,549.50
100,580.90
88,553.40
64,472.30
83,451.80
65,598.70
64,456.00
89,451.50
93,530.60
78,535.30
59,552.10
55,511.50
65,603.20
87,619.90
95,515.40
66,553.80
52,555.80
58,489.20
85,491.20
74,612.50
97,556.60
63,532.30
90,447.00
68,490.00
85,546.10
52,531.90
80,579.00
61,484.40
60,499.00
86,516.00
87,530.00
84,529.90
92,598.90
82,463.00
61,525.70
52,473.10
58,550.20
93,474.20
91,491.50
85,583.70
99,568.90
91,441.50
80,600.40
81,472.00
56,510.50
80,479.00
87,601.50
54,584.30
67,551.70
67,611.70
74,572.80
98,476.10
58,608.90
88,609.20
99,502.80
51,620.40
79,410.10
84,565.90
68,517.40
60,628.90
51,486.70
99,468.70
77,559.60
60,455.10
63,485.60
97,457.00
71,561.90
69,469.50
67,585.70
65,620.20
53,500.00
54,513.90
60,555.50
96,529.90
92,450.10
58,467.30
58,541.50
93,563.40
51,507.00
59,538.90
96,550.50
52,554.60
78,479.90
100,509.90
98,489.30
74,545.00
82,567.40
90,556.20
82,536.10
77,572.00
67,525.80
55,552.60
63,441.00
52,618.50
58,516.10
100,481.30
86,524.70
76,503.20
85,602.50
91,508.10
98,515.40
58,621.70
69,515.30
94,543.60
95,463.70
83,618.70
93,532.80
88,513.30
73,469.60
60,609.90
97,488.00
76,506.80
90,560.80
74,513.50
55,547.90
98,556.20
88,521.30
99,483.80
95,549.10
58,552.20
66,639.80
73,522.30
53,540.10
87,487.30
69,499.70
86,570.10
81,411.90
77,561.00
85,530.10
99,433.60
57,517.30
98,568.00
59,536.20
94,507.70
83,470.70
65,617.80
79,589.50
75,578.40
94,504.70
100,473.90
92,528.50
72,492.90
66,622.50
100,555.90
54,420.10
55,538.00
99,449.10
69,518.90
61,421.80
90,540.20
70,555.40
92,421.10
82,486.70
91,493.00
51,456.30
77,518.90
71,410.70
53,516.90
60,584.70
83,503.80
98,518.10
61,522.60
85,517.70
57,477.80
52,532.30
93,597.30
91,586.70
63,569.70
81,518.40
64,539.10
66,561.20
64,566.60
51,570.90
68,510.80
67,504.80
79,526.60
56,567.10
63,471.00
66,556.80
52,502.20
53,616.10
97,461.80
86,486.90
87,588.30
67,590.00
95,597.20
58,412.80
90,546.90
76,558.70
72,457.10
86,516.70
84,496.00
83,475.50
68,554.00
59,451.80
73,530.10
85,444.30
68,552.80
77,613.90
77,541.90
83,571.40
100,465.50
86,584.70
91,420.10
56,517.40
94,525.90
86,603.70
59,454.40
78,443.60
80,580.80
63,503.50
89,461.50
59,519.00
88,480.10
84,537.00
67,599.20
56,474.40
79,557.30
57,496.50
80,558.90
57,548.50
55,488.20
57,549.30
80,460.40
85,533.00
83,542.50
75,512.20
90,526.10
76,495.20
67,489.60
59,441.50
70,573.30
